PointID,Lat,Long,Site,Turbine,Distance
4695,2302859.415,755354.6775,1,16,71.03442797
4696,2302726.666,755344.3659,1,17,43.88400452
4697,2303168.266,755121.8724,1,13,13.65842234
4698,2303979.146,754725.9815,1,7,13.13845045
4699,2304563.255,754416.6269,1,2,22.50933889
4700,2303302.27,755063.6583,1,12,11.32788632
4701,2304564.977,754399.1932,1,2,8.417536783
4702,2302707.947,755345.7455,1,17,26.19295498
4703,2304221.248,754616.6182,1,5,32.45283515
4704,2303063.408,755221.4215,1,14,28.85415206
4705,2304294.195,754579.1262,1,4,68.88376124
4706,2303550.56,754927.2343,1,11,31.93073253
4707,2303305.048,755064.4717,1,12,9.095752477
4708,2302484.807,755504.9493,1,19,7.493927057
4709,2303329.443,755085.1934,1,12,23.74137796
4710,2304276.885,754603.5381,1,5,62.1563372
4711,2303831.387,754698.3297,1,8,23.81647886
4712,2302526.17,755431.8231,1,18,58.00756127
4713,2302395.83,755604.066,1,20,20.42787248
4714,2304237.211,754612.0612,1,5,33.85192933
4715,2303091.682,755217.2326,1,14,44.42649969
4716,2304006.974,754741.9132,1,7,28.96207324
4717,2302419.535,755586.3632,1,20,39.13892984
4718,2303668.06,754866.8492,1,10,62.72793114
4719,2304214.737,754653.3432,1,5,69.05669154
4720,2303175.932,755166.6539,1,13,34.34276571
4721,2302530.337,755409.4873,1,18,60.50600078
4722,2302528.689,755476.9029,1,19,57.27508262
4723,2304304.914,754513.7208,1,4,22.23486827
4724,2304572.884,754435.0097,1,2,42.95608625
4725,2302604.767,755456.3084,1,18,27.99698671
4726,2303606.211,754851.461,1,10,25.70591879
4727,2303480.674,754932.0408,1,11,46.50854083
4728,2303649.647,754878.867,1,10,43.49434671
4729,2303483.97,754898.9399,1,11,62.62222272
4730,2302793.596,755356.2221,1,16,49.83263005
4731,2303857.389,754741.1786,1,8,49.46339014
4732,2304428.497,754423.4942,1,3,18.23448163
4733,2302805.45,755289.3445,1,16,18.59984695
4734,2303212.916,755166.2804,1,13,49.38527383
4735,2303307.897,755090.6537,1,12,18.26323811
4736,2303709.228,754773.8567,1,9,19.62346219
4737,2302583.635,755452.8374,1,18,15.17634661
4738,2303563.723,754997.862,1,11,64.51957701
4739,2303035.108,755214.4163,1,14,27.38375324
4740,2302493.571,755480.2444,1,19,33.59762036
4741,2303318.936,755072.2088,1,12,9.529223494
4742,2304421.263,754461.8162,1,3,23.6542365
4743,2303515.241,754936.2839,1,11,13.94322079
4744,2304558.554,754435.0976,1,2,40.31725133
4745,2302915.709,755229.2238,1,15,24.91285366
4746,2304154.485,754681.8895,1,6,55.66656123
4747,2304532.814,754394.1129,1,2,24.99992155
4748,2304667.05,754369.0796,1,1,38.35617333
4749,2304685.434,754323.1653,1,1,13.97503649
4750,2302764.84,755342.7718,1,16,53.86315917
4751,2304392.742,754477.5521,1,3,54.13758227
4752,2302916.173,755271.8296,1,15,18.9080874
4753,2304568.458,754437.8692,1,2,44.37938348
4754,2304364.681,754506.1936,1,4,39.92593429
4755,2302765.008,755348.738,1,16,57.78137396
4756,2304553.08,754398.2584,1,2,5.863297351
4757,2303722.841,754779.5218,1,9,17.366338
4758,2302550.934,755435.8576,1,18,32.997944
4759,2304700.676,754317.6246,1,1,23.11230985
4760,2304296.264,754529.6962,1,4,32.4345632
4761,2302679.581,755375.4651,1,17,17.65315409
4762,2303568.424,754933.4555,1,11,45.33705628
4763,2304682.873,754369.5874,1,1,33.06516624
4764,2304663.238,754336.788,1,1,24.70563768
4765,2303626.14,754920.123,1,10,47.36435237
4766,2304669.336,754344.4333,1,1,20.06932687
4767,2303296.588,755088.2866,1,12,20.37372215
4768,2304321.819,754586.5554,1,4,68.35581344
4769,2304100.181,754651.1483,1,6,7.804117769
4770,2303575.394,754930.635,1,11,52.82534221
4771,2303791.386,754716.2611,1,8,23.65085126
4772,2303216.461,755174.2317,1,13,57.52291847
4773,2304569.305,754388.8367,1,2,12.94814029
4774,2303317.241,755059.3756,1,12,15.2430691
4775,2303793.362,754725.6139,1,8,23.85207067
4776,2302370.378,755586.3112,1,20,11.03310887
4777,2302462.123,755503.7711,1,19,23.23461473
4778,2303569.793,754935.6291,1,11,46.10047901
4779,2303629.97,754869.2533,1,10,25.0658424
4780,2303617.193,754886.2815,1,10,14.29057435
4781,2304552.904,754370.7963,1,2,24.48652499
4782,2303222.645,755168.6361,1,13,58.28296322
4783,2302700.273,755348.5029,1,17,18.21590266
4784,2302913.876,755249.4206,1,15,8.27523465
4785,2303050.803,755197.4037,1,14,4.237009324
4786,2302569.794,755430.8201,1,18,15.66266673
4787,2304201.857,754573.4483,1,5,19.28593925
4788,2303617.981,754865.6614,1,10,16.47718606
4789,2302776.86,755351.9917,1,16,52.77669128
4790,2303854.571,754734.9452,1,8,44.00332057
4791,2303688.596,754803.304,1,9,25.66249067
4792,2302527.854,755481.4661,1,19,53.88154771
4793,2303790.302,754719.8181,1,8,25.07774964
4794,2302495.315,755573.7022,1,19,62.42746352
4795,2303692.079,754784.6982,1,9,21.87161516
4796,2304501.935,754464.2843,1,3,72.8313598
4797,2303818.294,754713.1481,1,8,4.106923041
4798,2302688.486,755346.8209,1,17,12.3541561
4799,2303498.029,754932.8938,1,11,30.06736052
4800,2303664.145,754856.4023,1,10,61.56652531
4801,2302522.048,755504.1738,1,19,39.20195053
4802,2304214.897,754600.6976,1,5,16.59420633
4803,2302822.463,755327.6706,1,16,25.74735803
4804,2303699.567,754804.3415,1,9,16.81513526
4805,2303731.782,754785.2777,1,9,21.13592622
4806,2303619.178,754890.696,1,10,18.75703484
4807,2303067.778,755183.2728,1,14,17.9003689
4808,2302812.207,755352.2462,1,16,44.75125338
4809,2303573.235,754919.9977,1,10,54.03933036
4810,2304320.335,754545.2335,1,4,27.59636732
4811,2303297.777,755090.5976,1,12,21.55324602
4812,2303761.732,754793.9886,1,9,49.52965278
4813,2303967.002,754764.0281,1,7,50.98873066
4814,2304140.391,754652.4157,1,6,32.42631541
4815,2304712.051,754367.4628,1,1,38.91584816
4816,2304602.246,754421.3355,1,2,51.76704584
4817,2304097.79,754721.4337,1,6,70.88103569
4818,2304666.728,754337.8875,1,1,21.23765744
4819,2303172.384,755160.5214,1,13,28.57578749
4820,2304680.937,754343.3096,1,1,9.487195949
4821,2302823.577,755312.5963,1,16,18.25728561
4822,2303840.956,754714.4316,1,8,25.95539329
4823,2303335.852,755104.8494,1,12,41.81716341
4824,2304123.207,754639.7831,1,6,19.08251614
4825,2302571.934,755432.3621,1,18,13.07162033
4826,2302829.576,755356.6551,1,16,54.15505752
4827,2304694.208,754376.6607,1,1,40.23813165
4828,2303656.277,754858.0377,1,10,53.61953188
4829,2303078.743,755210.5458,1,14,29.90921278
4830,2303642.147,754874.5943,1,10,36.05284334
4831,2304544.507,754409.7973,1,2,20.05350514
4832,2303510.726,754929.132,1,11,22.28827226
4833,2302364.929,755598.863,1,20,17.79764951
4834,2304237.772,754598.7569,1,5,24.65315337
4835,2304431.068,754478.7044,1,3,37.54774269
4836,2303602.197,754906.5292,1,10,29.63196012
4837,2303769.216,754799.8828,1,9,57.39218132
4838,2304303.38,754525.9364,1,4,24.47613757
4839,2304026.875,754753.6641,1,7,51.00374322
4840,2304530.538,754454.7412,1,2,65.86329498
4841,2302920.628,755273.5586,1,15,20.0037189
4842,2304692.316,754332.6612,1,1,6.098999248
4843,2302953.284,755280.8837,1,15,42.26305039
4844,2304425.247,754427.1325,1,3,15.99445206
4845,2302952.422,755273.25,1,15,37.04594194
4846,2304009.058,754718.4511,1,7,19.1181084
4847,2304575.601,754392.3349,1,2,17.96404389
4848,2304681.691,754340.2721,1,1,7.097718524
4849,2302751.823,755329.9264,1,16,58.39792916
4850,2303061.328,755178.535,1,14,17.50489171
4851,2302386.414,755571.8328,1,20,19.49350424
4852,2303540.065,754937.7891,1,11,17.3511096
4853,2304443.744,754421.8207,1,3,22.22636527
4854,2304450.346,754445.3852,1,3,17.98135425
4855,2304198.492,754579.3445,1,5,19.91178066
4856,2302694.089,755377.8932,1,17,21.12482967
4857,2304542.673,754414.5479,1,2,24.88880777
4858,2302468.15,755527.5348,1,19,21.7332545
4859,2303870.76,754721.6991,1,8,56.0593033
4860,2302685.378,755349.2125,1,17,9.519037927
4861,2303993.606,754786.444,1,7,68.05268518
4862,2304427.449,754465.2349,1,3,24.63688434
4863,2302731.214,755314.7055,1,17,63.68295596
4864,2304325.792,754490.9002,1,4,27.48451548
4865,2303589.834,754920.626,1,10,46.4336038
4866,2304131.626,754640.8689,1,6,25.83686304
4867,2304727.413,754316.0493,1,1,44.64483532
4868,2302763.262,755354.68,1,16,63.28354235
4869,2304139.573,754648.0823,1,6,31.75157488
4870,2303716.274,754821.7846,1,9,28.82026909
4871,2303862.596,754710.4936,1,8,47.84421183
4872,2302522.767,755511.1477,1,19,39.07501687
4873,2304439.83,754460.7114,1,3,20.71981479
4874,2304003.838,754776.6792,1,7,59.82593247
4875,2304473.22,754464.8193,1,3,46.76439641
4876,2304539.072,754396.533,1,2,18.81457729
4877,2304549.631,754376.3618,1,2,20.1571498
4878,2303938.596,754762.2181,1,7,67.44128313
4879,2303488.309,754887.1269,1,11,69.59291439
4880,2303481.664,754919.9436,1,11,50.67162697
4881,2302943.182,755255.1121,1,15,22.19424295
4882,2304136.356,754657.445,1,6,29.03244756
4883,2304229.179,754619.0864,1,5,36.56107423
4884,2303876.795,754728.1727,1,8,63.02470948
4885,2304424.03,754483.469,1,3,43.18187591
4886,2304542.365,754422.6401,1,2,31.8461475
4887,2304454.18,754443.4266,1,3,21.43708483
4888,2303491.955,754895.6295,1,11,60.46042858
4889,2302938.871,755246.7142,1,15,19.09738876
4890,2304529.017,754392.1801,1,2,28.90629928
4891,2304552.658,754414.2113,1,2,20.09432969
4892,2302943.931,755307.8802,1,15,58.94640257
4893,2303625.993,754856.883,1,10,28.35068294
4894,2303993.499,754758.9249,1,7,40.59118753
4895,2302783.828,755312.6243,1,16,22.58721233
4896,2304425.423,754475.7305,1,3,35.32251389
4897,2304379.516,754495.6786,1,4,57.52401546
4898,2304169.828,754666.7967,1,6,63.75866817
4899,2304699.327,754343.6596,1,1,13.23276527
4900,2304005.394,754718.4686,1,7,15.45427161
4901,2303654.508,754850.4158,1,10,55.23248229
4902,2304020.274,754781.6713,1,7,70.08564429
4903,2302918.925,755264.4872,1,15,11.13128454
4904,2304549.837,754415.4749,1,2,22.16894534
4905,2302949.616,755308.394,1,15,61.83304204
4906,2304439.109,754479.1934,1,3,38.50463241
4907,2304522.04,754441.9692,1,2,59.20542006
4908,2304004.141,754725.6336,1,7,15.89623765
4909,2304317.55,754500.9764,1,4,19.63454155
4910,2302670.634,755341.0046,1,17,22.94208151
4911,2304636.588,754383.578,1,1,69.39026609
4912,2304542.315,754396.2206,1,2,15.55658778
4913,2304238.804,754635.4999,1,5,55.30542311
4914,2302716.28,755345.5759,1,17,33.74950723
4915,2303121.29,755206.381,1,14,68.71419713
4916,2304167.715,754666.4688,1,6,61.62956166
4917,2304126.175,754654.1407,1,6,18.41279139
4918,2304153.923,754680.4055,1,6,54.38928187
4919,2304412.021,754444.31,1,3,21.06830438
4920,2302530.013,755472.3853,1,19,61.17272643
4921,2304027.205,754779.8018,1,7,71.74849738
4922,2304552.515,754408.3995,1,2,14.60412331
4923,2304600.007,754420.3061,1,2,49.31753811
4924,2304425.243,754430.5524,1,3,13.09017766
4925,2302799.234,755319.9118,1,16,13.71528438
4926,2304497.554,754465.6768,1,3,69.1704786
4927,2304294.878,754513.8891,1,4,32.09420243
4928,2303193.927,755159.2947,1,13,31.80996793
4929,2303938.653,754757.8554,1,7,64.6525694
4930,2304223.069,754597.6666,1,5,14.33189108
4931,2303805.66,754691.6097,1,8,25.79190169
4932,2304132.5,754668.0692,1,6,29.7084
4933,2304292.779,754575.8202,1,4,66.69438098
4934,2303209.435,755189.5436,1,13,65.7428861
4935,2303076.781,755199.1098,1,14,23.63124833
4936,2303315.24,755096.4343,1,12,24.6796643
4937,2304538.779,754450.625,1,2,58.99010832
4938,2303735.523,754783.5304,1,9,25.26077572
4939,2304211.016,754611.4373,1,5,27.91227883
4940,2303057.801,755236.9471,1,14,42.88128921
4941,2303080.418,755228.3185,1,14,43.31195481
4942,2303216.355,755174.5637,1,13,57.69258411
4943,2304272.649,754617.8428,1,5,64.29541811
4944,2303783.856,754710.8451,1,8,31.53927199
4945,2303182.071,755140.7115,1,13,9.769850876
4946,2303188.173,755139.9645,1,13,13.48916579
4947,2303025.306,755186.1949,1,14,29.47227256
4948,2303746.41,754807.163,1,9,36.92262211
4949,2302476.933,755495.0691,1,19,18.5745689
4950,2303650.066,754851.796,1,10,50.68645266
4951,2303200.342,755143.9951,1,13,26.04772046
4952,2304358.732,754521.5666,1,4,32.23362044
4953,2303615.549,754946.7268,1,10,70.18709163
4954,2302732.305,755356.6367,1,17,47.15225107
4955,2304533.806,754441.5385,1,2,52.55109109
4956,2303215.713,755166.9207,1,13,51.87668499
4957,2304204.977,754594.5881,1,5,16.37850263
4958,2304210.319,754590.7879,1,5,9.84093394
4959,2302806.858,755310.0743,1,16,2.331513097
4960,2304161.603,754670.162,1,6,56.84319242
4961,2304650.878,754382.2578,1,1,58.56615691
4962,2304713.236,754355.3235,1,1,31.2837098
4963,2303602.72,754861.7156,1,10,15.8354586
4964,2303051.633,755210.2345,1,14,16.09461043
4965,2304558.755,754386.4795,1,2,8.361887175
4966,2304137.268,754678.596,1,6,40.03973253
4967,2303979.748,754708.9386,1,7,13.96765484
4968,2303036.299,755242.4918,1,14,51.25179024
4969,2302686.362,755358.4577,1,17,1.194099134
4970,2302929.531,755260.285,1,15,10.83057142
4971,2304579.237,754431.1261,1,2,42.18818369
4972,2303500.824,754941.5433,1,11,24.58379933
4973,2302525.757,755519.6806,1,19,42.67764935
4974,2304431.723,754427.2137,1,3,14.03178765
4975,2303176.735,755144.7034,1,13,12.37802134
4976,2304566.762,754431.7242,1,2,38.00727607
4977,2302485.588,755511.4658,1,19,2.080436482
4978,2302553.244,755451.4429,1,18,33.59455905
4979,2304544.936,754404.1681,1,2,15.92508599
4980,2303667.704,754867.2116,1,10,62.31785655
4981,2304079.892,754661.0785,1,6,29.74887942
4982,2304168.078,754678.3661,1,6,65.91240607
4983,2303485.121,754904.5016,1,11,57.72959333
4984,2304241.827,754574.9664,1,5,25.82871477
4985,2304280.392,754608.0686,1,5,66.96813122
4986,2302374.859,755578.493,1,20,13.26040583
4987,2304279.499,754594.7255,1,5,62.60008505
4988,2304227.108,754563.3765,1,5,22.96335771
4989,2302506.413,755469.8012,1,19,48.23760234
4990,2304126.141,754666.017,1,6,23.37881664
4991,2302724.687,755306.4947,1,17,65.48089219
4992,2304122.608,754655.9698,1,6,15.35496558
4993,2303488.974,754889.4955,1,11,67.23257831
4994,2303176.084,755192.0814,1,13,59.75980912
4995,2302534.858,755428.8594,1,18,49.80832082
4996,2304392.022,754490.6153,1,3,64.1060107
4997,2303327.853,755098.4015,1,12,31.83514151
4998,2304238.866,754613.2688,1,5,35.79727845
4999,2303854.432,754743.0946,1,8,48.02474653
5000,2303618.488,754856.0127,1,10,24.4709991
5001,2302770.074,755354.7721,1,16,58.97936851
5002,2304001.796,754764.3811,1,7,47.39788662
5003,2304108.955,754634.583,1,6,16.73465624
5004,2304402.417,754476.2958,1,3,46.45944706
5005,2304301.895,754492.246,1,4,35.99589057
5006,2304734.284,754315.8495,1,1,50.90340625
5007,2304694.64,754321.8309,1,1,16.50202106
5008,2303023.136,755243.0496,1,14,57.54093066
5009,2302539.21,755420.9612,1,18,47.6928296
5010,2302804.12,755300.0986,1,16,8.044379778
5011,2302600.055,755437.3147,1,18,16.17596465
5012,2304357.16,754516.2484,1,4,30.5762051
5013,2304532.832,754404.4691,1,2,26.78419628
5014,2303712.304,754795.3819,1,9,2.131551809
5015,2304283.802,754591.1983,1,5,66.39164293
5016,2303612.324,754947.5949,1,10,70.69486318
5017,2304553.366,754443.6619,1,2,49.07582913
5018,2304227.454,754649.6244,1,5,65.98689083
5019,2304318.262,754532.3393,1,4,16.29682551
5020,2303721.994,754777.0157,1,9,18.9580948
5021,2303692.703,754833.9552,1,9,45.13498164
5022,2304084.081,754659.5733,1,6,25.29802176
5023,2303524.359,754958.4988,1,11,12.21568872
5024,2303812.836,754722.4918,1,8,7.194409535
5025,2302600.588,755458.6038,1,18,26.78805428
5026,2304437.081,754437.6469,1,3,5.517768341
5027,2302928.194,755256.8933,1,15,7.890916987
5028,2304415.908,754482.7479,1,3,44.8732886
5029,2303567.251,755001.925,1,11,69.88853189
5030,2303585.173,754917.5361,1,10,45.51070247
5031,2303741.637,754814.2291,1,9,36.14012371
5032,2304206.6,754649.201,1,5,65.80199135
5033,2302942.681,755261.7571,1,15,23.1399799
5034,2302415.551,755620.4573,1,20,46.06431009
5035,2303226.786,755170.9043,1,13,62.94021797
5036,2303835.988,754703.3487,1,8,24.29736414
5037,2303578.626,754916.7305,1,10,48.21680542
5038,2304345.636,754563.5165,1,4,48.9724668
5039,2303180.195,755122.4558,1,13,10.36157435
5040,2302694.052,755370.252,1,17,14.53045036
5041,2303740.593,754817.1099,1,9,37.07943812
5042,2302736.206,755323.1417,1,17,62.19496075
5043,2303971.677,754768.5337,1,7,53.27184909
5044,2304004.092,754771.3175,1,7,54.69035044
5045,2302681.787,755362.1659,1,17,4.84278701
5046,2304401.557,754477.7322,1,3,48.10880842
5047,2303794.45,754699.4309,1,8,26.19558706
5048,2304717.393,754363.2359,1,1,39.49920193
5049,2302672.975,755341.8332,1,17,20.8551009
5050,2302717.837,755359.9958,1,17,32.66262776
5051,2303715.047,754766.6049,1,9,26.79850041
5052,2302430.08,755602.3545,1,20,50.8849181
5053,2302605.051,755438.5325,1,18,21.18649033
5054,2303696.037,754797.3504,1,9,16.6820474
5055,2302716.56,755373.8893,1,17,34.83240178
5056,2303533.921,754930.3018,1,11,18.3423856
5057,2302548.443,755417.3455,1,18,40.85072828
5058,2303199.426,755168.5279,1,13,42.55481323
5059,2303982.43,754769.6229,1,7,51.68136531
5060,2304313.164,754538.8368,1,4,24.51354581
5061,2304559.666,754441.0299,1,2,46.28003412
5062,2303530.81,754952.2147,1,11,8.332623293
5063,2303688.364,754807.2136,1,9,27.63064023
5064,2304305.922,754536.1508,1,4,27.31403609
5065,2302672.735,755339.0313,1,17,23.31074816
5066,2303561.126,754928.6636,1,11,40.25042133
5067,2302591.951,755461.3732,1,18,25.045386
5068,2304028.876,754769.217,1,7,63.94723117
5069,2304569.942,754431.2211,1,2,38.40210314
5070,2303561.412,754929.1011,1,11,40.31968901
5071,2302744.677,755357.6532,1,17,59.48789806
5072,2304406.842,754437.7843,1,3,26.24017934
5073,2304211.547,754582.7832,1,5,6.412506485
5074,2303734.056,754802.1589,1,9,23.5937187
5075,2304206.384,754650.8383,1,5,67.45222398
5076,2302799.229,755330.0925,1,16,23.14352057
5077,2304429.27,754480.2003,1,3,39.16567248
5078,2302724.358,755304.6848,1,17,66.74035637
5079,2303184.334,755113.348,1,13,20.33036743
5080,2302524.237,755422.9943,1,18,61.42305322
5081,2302684.769,755365.0331,1,17,6.318014667
5082,2304432.136,754427.6068,1,3,13.61173376
5083,2302817.997,755304.9836,1,16,12.42953597
5084,2304028.453,754746.6902,1,7,47.73388839
5085,2303809.085,754781.669,1,8,66.29624918
5086,2304314.513,754498.2988,1,4,23.46008056
5087,2303659.706,754847.0787,1,10,61.39739447
5088,2304351.664,754521.2525,1,4,25.17212549
5089,2303995.766,754730.3985,1,7,13.25711069
5090,2303467.522,754911.4893,1,11,67.14802081
5091,2304550.143,754391.1767,1,2,8.469761269
5092,2304393.723,754472.7467,1,3,50.26756293
5093,2302490.65,755494.003,1,19,19.62715519
5094,2302552.842,755451.0565,1,18,33.80678005
5095,2303035.218,755179.9987,1,14,23.3103042
5096,2304234.385,754574.266,1,5,19.44195056
5097,2302949.804,755257.4626,1,15,29.02535478
5098,2304019.994,754774.2238,1,7,63.32053163
5099,2303645.291,754893.1964,1,10,42.26274476
5100,2303297.15,755081.9084,1,12,15.48199484
5101,2304683.027,754326.1635,1,1,11.82068141
5102,2304438.809,754457.6079,1,3,17.45408874
5103,2304031.904,754755.36,1,7,55.86047024
5104,2303588.46,754879.0394,1,10,17.82533065
5105,2303475.09,754924.8613,1,11,54.26672095
5106,2302520.509,755428.9425,1,18,63.97091337
5107,2302554.838,755452.5538,1,18,32.63917868
5108,2303476.62,754918.5254,1,11,55.73493175
5109,2302578.442,755443.8858,1,18,8.265716356
5110,2302680.256,755341.6066,1,17,17.82248671
5111,2303850.681,754715.5084,1,8,35.65241097
5112,2304234.255,754593.1801,1,5,18.70449974
5113,2304292.502,754523.7872,1,4,34.58201885
5114,2303530.601,754987.4805,1,11,41.57017504
5115,2303769.141,754799.7898,1,9,57.30696899
5116,2303039.591,755195.1118,1,14,14.08636356
5117,2303487.389,754945.4498,1,11,37.56448841
5118,2303974.724,754763.3254,1,7,47.34673688
5119,2304421.15,754459.7094,1,3,21.90262188
5120,2303683.261,754839.0944,1,9,54.2162496
5121,2303648.4,754864.2229,1,10,44.15339989
5122,2303862.676,754714.5054,1,8,47.66023461
5123,2302915.972,755251.6525,1,15,5.41634566
5124,2302734.564,755349.2246,1,17,50.27151214
5125,2303562.789,754923.7726,1,11,44.04112038
5126,2303988.444,754704.6639,1,7,13.90689878
5127,2303768.577,754794.6525,1,9,56.38645046
5128,2304328.152,754514.2201,1,4,4.411809122
5129,2303995.685,754725.5066,1,7,9.068264646
5130,2304342.796,754564.4085,1,4,48.78412237
5131,2303797.316,754734.5944,1,8,25.94295027
5132,2303719.782,754779.4155,1,9,15.77443756
5133,2304131.118,754658.8427,1,6,24.33576442
5134,2303084.096,755208.5256,1,14,33.61769069
5135,2303824.821,754721.6763,1,8,11.50361124
5136,2302787.011,755315.522,1,16,20.37665523
5137,2303569.483,754920.9241,1,11,51.26002293
5138,2303603.955,754902.2533,1,10,25.18546827
5139,2304691.771,754371.3572,1,1,34.65598733
5140,2304568.929,754420.7069,1,2,28.20589298
5141,2304139.347,754659.8065,1,6,32.49875384
5142,2303194.005,755138.3223,1,13,17.98038668
5143,2303991.75,754731.4095,1,7,13.04557265
5144,2303037.159,755213.5106,1,14,25.34416236
5145,2303719.735,754758.5693,1,9,35.4905572
5146,2303072.27,755177.0373,1,14,25.36692512
5147,2303823.533,754701.419,1,8,16.56947211
5148,2303184.686,755124.8432,1,13,10.69181553
5149,2304195.522,754584.4863,1,5,22.24198421
5150,2303703.298,754786.7579,1,9,11.02567138
5151,2304333.804,754494.3867,1,4,25.0265545
5152,2303694.069,754793.1216,1,9,18.13912219
5153,2303051.147,755209.0898,1,14,15.03300114
5154,2302709.371,755354.514,1,17,24.53651025
5155,2302563.393,755437.4355,1,18,20.49070302
5156,2304408.857,754473.4848,1,3,40.22960655
5157,2302779.263,755298.402,1,16,28.31508173
5158,2304440.122,754444.8246,1,3,8.117392761
5159,2304712.543,754351.1617,1,1,28.4280248
5160,2304646.481,754378.7341,1,1,58.89031535
5161,2302940.655,755322.759,1,15,71.92568579
5162,2304228.831,754608.1315,1,5,26.2281165
5163,2304143.747,754643.8467,1,6,36.52948985
5164,2303029.418,755242.4975,1,14,53.97641914
5165,2303715.586,754800.96,1,9,8.415435318
5166,2302493.47,755491.5817,1,19,22.95822407
5167,2302934.289,755254.9398,1,15,13.31917879
5168,2303632.504,754875.8821,1,10,26.34953115
5169,2304701.131,754335.2562,1,1,13.29133187
5170,2303713.251,754804.2704,1,9,11.0671698
5171,2304238.434,754631.2382,1,5,51.23926773
5172,2303693.138,754786.9651,1,9,20.07945253
5173,2304134.567,754649.36,1,6,26.65277999
5174,2304195.855,754589.211,1,5,22.44122431
5175,2302954.822,755302.2898,1,15,59.29403211
5176,2302748.08,755360.8615,1,17,62.91657133
5177,2304641.009,754384.4251,1,1,66.78476928
5178,2302951.937,755285.8625,1,15,44.6989186
5179,2303810.706,754698.6142,1,8,17.56581097
5180,2303783.718,754710.0022,1,8,31.81448822
5181,2304087.079,754654.6468,1,6,21.17250241
5182,2304171.063,754665.0329,1,6,64.55906108
5183,2302523.658,755431.6204,1,18,60.52663256
5184,2304098.736,754645.3721,1,6,10.97884426
5185,2304208.166,754592.2992,1,5,12.46050083
5186,2303635.685,754872.3392,1,10,29.89166417
5187,2303952.947,754769.1195,1,7,62.70425755
5188,2304728.997,754317.331,1,1,45.48461574
5189,2302984.653,755260.6434,1,15,64.00389224
5190,2302703.981,755341.821,1,17,25.27188259
5191,2302607.098,755433.6469,1,18,23.56032524
5192,2302524.206,755517.5299,1,19,40.82367705
5193,2302509.125,755497.2129,1,19,29.58709382
5194,2304320.962,754506.5796,1,4,13.09472987
5195,2303627.535,754858.939,1,10,28.07195501
5196,2304296.617,754512.7921,1,4,30.55401501
5197,2304238.512,754630.6927,1,5,50.77255324
5198,2303167.769,755142.3851,1,13,13.68554944
5199,2302775.201,755350.2224,1,16,52.26666828
5200,2302795.467,755301.5602,1,16,12.24860488
5201,2303502.217,754926.178,1,11,30.35231353
5202,2303062.02,755234.7577,1,14,41.34645603
5203,2303017.888,755249.7715,1,14,66.02855078
5204,2304375.958,754501.4545,1,4,52.12244516
5205,2303714.406,754775.5433,1,9,17.84510506
5206,2302475.658,755489.856,1,19,23.90401517
5207,2302959.806,755275.2182,1,15,44.40431931
5208,2303206.917,755167.7144,1,13,46.3035305
5209,2302735.078,755348.1874,1,17,50.98045238
5210,2303829.181,754700.3027,1,8,20.86855755
5211,2304169.978,754669.8505,1,6,64.71296434
5212,2304674.582,754323.2708,1,1,19.09539865
5213,2303732.856,754802.3503,1,9,22.56361614
5214,2304548.232,754410.1092,1,2,18.06647589
5215,2303859.147,754738.4819,1,8,49.68085845
5216,2302668.584,755355.0065,1,17,17.02710179
5217,2302806.648,755320.6548,1,16,12.73713685
5218,2302686.225,755341.1878,1,17,17.57195081
5219,2303170.422,755136.3684,1,13,7.763309304
5220,2303473.676,754904.8199,1,11,65.94454822
5221,2303082.897,755215.0332,1,14,35.86803199
5222,2303839.615,754701.9589,1,8,28.13598122
5223,2303044.501,755221.2195,1,14,28.46347943
5224,2302937.44,755261.1622,1,15,18.07493616
5225,2303779.45,754794.3009,1,9,67.24984148
5226,2302527.169,755487.5174,1,19,50.0590392
5227,2302508.43,755553.2776,1,19,47.8025097
5228,2304204.381,754584.2588,1,5,13.38347824
5229,2304358.882,754530.0639,1,4,34.28021016
5230,2303727.015,754804.7776,1,9,18.76374444
5231,2304660.721,754331.0544,1,1,27.84554867
5232,2302954.556,755265.2455,1,15,35.49268587
5233,2303065.061,755192.1308,1,14,11.60701504
5234,2302553.315,755440.6567,1,18,30.71379961
5235,2304662.935,754344.7957,1,1,26.22154741
5236,2302944.817,755319.3538,1,15,69.95831903
5237,2303830.846,754760.9925,1,8,48.03177156
5238,2302485.786,755512.1515,1,19,2.085745284
5239,2303853.343,754735.5457,1,8,43.1768424
5240,2304281.894,754613.9695,1,5,70.63901089
5241,2302486.279,755525.1664,1,19,13.05872082
5242,2303187.993,755136.4704,1,13,11.6982033
5243,2303476.989,754930.0701,1,11,50.62600641
5244,2303535.814,754929.3113,1,11,20.16662221
5245,2304336.31,754573.0581,1,4,55.53251669
5246,2303639.795,754875.9883,1,10,33.62989416
5247,2304665.801,754343.8129,1,1,23.19205977
5248,2303568.296,754934.3286,1,11,44.97416821
5249,2303756.625,754808.2772,1,9,46.88902006
5250,2302519.683,755445.5696,1,18,64.68492966
5251,2303604.598,754873.6426,1,10,3.86552261
5252,2303086.269,755210.9596,1,14,36.64035917
5253,2303036.505,755212.4194,1,14,24.97058274
5254,2303543.655,754936.161,1,11,21.28079732
5255,2302936.703,755249.4255,1,15,16.19726325
